"zone","state","lga","sector","ea","hhid","plotid","s11aq4a","s11aq4b","s11aq4c","s11aq4a1","s11aq4b1","s11aq4b1_os","s11aq5c","s11aq6a","s11aq6b"
3,17,1715,2,2244,170060,2,250,2,9903.7,1,,,1700602,1,
3,17,1710,2,546,170061,1,2,5,1913,1,,,1700611,1,
3,17,1710,2,546,170062,1,100,2,,2,5,"FLOODING",,1,
3,17,1710,2,546,170062,2,1.5,5,,2,5,"FLOODING",,1,
3,17,1710,2,546,170063,1,150,2,,2,5,"FLOODING",,1,
3,17,1710,2,546,170063,2,1,5,,2,5,"FLOODING",,1,
3,17,1710,2,546,170064,1,300,2,,2,5,"FLOODING",,1,
3,17,1710,2,546,170064,2,1,5,,2,5,"FLOODING",,1,
3,17,1710,2,546,170065,1,1,5,2887,1,,,1700651,1,
3,17,1710,2,546,170066,1,2,4,,2,5,"FLOODING",,1,
3,17,1710,2,546,170066,2,1,5,2953.3,1,,,1700662,1,
3,17,1710,2,546,170066,3,300,2,4519.9,1,,,1700663,1,
3,17,1710,2,546,170067,1,1,5,1315.06,1,,,1700671,1,
3,17,1710,2,546,170068,1,200,2,5407.9,1,,,1700681,1,
3,17,1710,2,546,170068,2,180,2,,2,5,"FLOODING",,1,
3,17,1710,2,546,170069,1,2,4,,2,5,"FLOODING",,1,
3,17,1710,2,546,170070,1,400,2,4899.9,1,,,1700701,1,
3,17,1713,1,226,170079,1,200,2,,2,5,"FLOODING",,1,
3,17,1716,2,1452,170081,1,400,2,10872,1,,,17008101,1,
3,17,1716,2,1452,170082,1,600,2,10426,1,,,17008201,1,
3,17,1716,2,1452,170083,1,400,2,10463,1,,,17008301,1,
3,17,1716,2,1452,170083,2,130,2,2555.2,1,,,17008302,1,
3,17,1716,2,1452,170084,1,300,2,5063.2,1,,,17008401,1,
3,17,1716,2,1452,170085,1,90,2,4022,1,,,1700851,1,
3,17,1716,2,1452,170085,2,250,2,17041,1,,,1700852,1,
3,17,1716,2,1452,170086,1,200,2,5274.8,1,,,17008601,1,
3,17,1716,2,1452,170087,1,250,2,6570.3,1,,,17008701,1,
3,17,1716,2,1452,170087,2,230,2,11365,1,,,17008702,1,
3,17,1716,2,1452,170088,1,8,2,1680.7,1,,,1700881,6,
3,17,1716,2,1452,170088,2,1,2,2314.8,1,,,1700882,6,
3,17,1716,2,1452,170089,1,100,2,6198.02,1,,,17008901,1,
3,17,1716,2,1452,170089,2,70,2,2078,1,,,17008902,1,
3,17,1716,2,1452,170090,1,550,2,13607,1,,,17009001,1,
3,17,1702,2,510,170091,1,180,2,8030.06,1,,,1700911,1,
3,17,1702,2,510,170091,2,120,2,6598,1,,,1700912,1,
3,17,1702,2,510,170091,3,50,2,669.8,1,,,1700913,1,
3,17,1702,2,510,170092,1,200,2,7991.9,1,,,1700921,1,
3,17,1702,2,510,170092,2,400,2,17331,1,,,1700922,1,
3,17,1702,2,510,170093,1,150,2,2564.9,1,,,1700931,1,
3,17,1702,2,510,170093,2,200,2,11862,1,,,1700932,1,
3,17,1702,2,510,170094,1,250,2,23173,1,,,1700941,1,
3,17,1702,2,510,170094,2,130,2,2827.7,1,,,1700942,1,
3,17,1702,2,510,170094,3,160,2,2248.3,1,,,1700943,1,
3,17,1702,2,510,170095,1,100,2,4223.5,1,,,1700951,1,
3,17,1702,2,510,170095,2,40,2,4410.5,1,,,1700952,1,
3,17,1702,2,510,170096,1,85,2,7417.06,1,,,1700961,1,
3,17,1702,2,510,170096,2,70,2,4759.09,1,,,1700962,1,
3,17,1702,2,510,170097,1,250,2,2740.3,1,,,1700971,1,
3,17,1702,2,510,170097,2,300,2,6320,1,,,1700972,1,
3,17,1702,2,510,170098,1,500,2,17319,1,,,1700981,1,
3,17,1702,2,510,170099,1,200,2,4868.2,1,,,1700991,1,
3,17,1702,2,510,170099,2,250,2,5305.2,1,,,1700992,1,
3,17,1702,2,510,170100,1,60,2,1920,1,,,1701001,1,
3,17,1702,2,510,170100,2,150,2,11092,1,,,1701002,1,
3,17,1727,2,634,170101,1,130,2,7036.2,1,,,1701011,1,
3,17,1727,2,634,170101,2,150,2,7816.5,1,,,1701012,1,
3,17,1727,2,634,170102,1,100,2,1364,1,,,1701021,1,
3,17,1727,2,634,170102,2,120,2,2727.1,1,,,1701022,1,
3,17,1727,2,634,170103,1,100,2,6827.8,1,,,1701031,1,
3,17,1727,2,634,170103,2,130,2,3465.6,1,,,1701032,1,
3,17,1727,2,634,170103,3,90,2,2516.1,1,,,1701033,1,
3,17,1727,2,634,170104,1,450,2,9359.1,1,,,1701041,1,
3,17,1727,2,634,170105,1,100,2,6163,1,,,1701051,1,
3,17,1727,2,634,170105,2,60,2,3059.09,1,,,1701052,1,
3,17,1727,2,634,170106,1,185,2,1397.2,1,,,1701061,1,
3,17,1727,2,634,170106,2,200,2,3283.2,1,,,1701062,1,
3,17,1727,2,634,170107,1,120,2,10982,1,,,1701071,1,
3,17,1727,2,634,170107,2,200,2,10812,1,,,1701072,1,
3,17,1727,2,634,170108,1,200,2,7180.6,1,,,17010081,1,
3,17,1727,2,634,170109,1,200,2,4763.09,1,,,1701091,1,
3,17,1727,2,634,170109,2,80,2,2940.08,1,,,1701092,1,
3,17,1727,2,634,170110,1,300,2,2775.2,1,,,1701101,1,
3,17,1712,2,794,170111,1,300,2,5847.2,1,,,17011101,1,
3,17,1712,2,794,170111,2,600,2,8350.7,1,,,17011102,1,
3,17,1712,2,794,170112,1,200,2,15326,1,,,1701121,1,
3,17,1712,2,794,170112,2,300,2,2615.3,1,,,1701122,1,
3,17,1712,2,794,170113,1,100,2,3349,1,,,17011301,1,
3,17,1712,2,794,170113,2,100,2,2565.05,1,,,17011302,1,
3,17,1712,2,794,170113,3,70,2,139.32,1,,,17011303,1,
3,17,1712,2,794,170114,1,180,2,2405.1,1,,,17011401,1,
3,17,1712,2,794,170114,2,170,2,2466,1,,,17011402,1,
3,17,1712,2,794,170114,3,230,2,3135.2,1,,,17011403,1,
3,17,1712,2,794,170115,1,100,2,4892,1,,,17011501,1,
3,17,1712,2,794,170115,2,100,2,3998.05,1,,,17011502,1,
3,17,1712,2,794,170115,3,120,2,3772.07,1,,,17011503,1,
3,17,1712,2,794,170116,1,100,2,1367.8,1,,,17011601,1,
3,17,1712,2,794,170117,1,150,2,5245,1,,,17011701,1,
3,17,1712,2,794,170117,2,200,2,4289.02,1,,,17011702,1,
3,17,1712,2,794,170118,1,400,2,33207,1,,,17011801,1,
3,17,1712,2,794,170119,1,120,2,1900.4,1,,,1701191,1,
3,17,1712,2,794,170119,2,150,2,3141.2,1,,,1701192,1,
3,17,1712,2,794,170120,1,150,2,2920.3,1,,,17012001,1,
3,17,1712,2,794,170120,2,200,2,7921.1,1,,,17012002,1,
3,17,1724,2,786,170121,1,200,2,8086.2,1,,,1701211,1,
3,17,1724,2,786,170121,2,180,2,1579.3,1,,,1701212,1,
3,17,1724,2,786,170122,1,200,2,5593.3,1,,,1701221,1,
3,17,1724,2,786,170122,2,100,2,1087.4,1,,,1701222,1,
3,17,1724,2,786,170123,1,500,2,15379,1,,,1701231,1,
3,17,1724,2,786,170123,2,400,2,10519,1,,,1701232,1,
3,17,1724,2,786,170124,1,70,2,2371.04,1,,,1701241,1,
3,17,1724,2,786,170125,1,250,2,5258.7,1,,,1701251,1,
3,17,1724,2,786,170125,2,250,2,8043.5,1,,,1701252,1,
3,17,1724,2,786,170126,1,300,2,7281.7,1,,,1701261,2,
3,17,1724,2,786,170127,1,500,2,4864.8,1,,,1701271,1,
3,17,1724,2,786,170127,2,550,2,7150.4,1,,,1701272,1,
3,17,1724,2,786,170128,1,300,2,2618.6,1,,,1701281,1,
3,17,1724,2,786,170128,2,400,2,2270.7,1,,,1701282,1,
3,17,1724,2,786,170129,1,250,2,8493.6,1,,,1701291,1,
3,17,1724,2,786,170130,1,89,2,1753,1,,,1701301,1,
3,17,1724,2,786,170130,2,100,2,3663,1,,,1701302,1,
3,18,1803,2,840,180031,1,1.5,5,932.04,1,,,1800311,1,
3,18,1803,2,840,180031,2,2,5,1714.36,1,,,1800312,1,
3,18,1803,2,840,180031,3,1,5,722.82,1,,,1800313,1,
3,18,1803,2,840,180032,1,6,4,5626.2,1,,,18003201,1,
3,18,1803,2,840,180032,2,7,4,,2,1,,,1,
3,18,1803,2,840,180033,1,250,2,3565.5,1,,,18003301,1,
3,18,1803,2,840,180034,1,1,5,3653.3,1,,,1800341,1,
3,18,1803,2,840,180035,1,8,5,8725.7,1,,,1800351,1,
3,18,1803,2,840,180036,1,11,5,1157,1,,,1800361,1,
3,18,1803,2,840,180036,2,4,5,5272.6,1,,,1800362,1,
3,18,1803,2,840,180037,1,1717,5,1720,1,,,1800371,1,
3,18,1803,2,840,180037,2,8580,5,8830.2,1,,,1800372,1,
3,18,1803,2,840,180038,1,500,2,7937.3,1,,,18003801,1,
3,18,1803,2,840,180038,2,350,2,4936.8,1,,,18003802,1,
3,18,1803,2,840,180038,3,600,2,8460.5,1,,,18003803,1,
3,18,1803,2,840,180039,1,9,5,9740,1,,,,1,
3,18,1803,2,0,180040,1,0.5,5,,2,1,,,1,
3,18,1803,2,0,180040,2,2,4,,2,1,,,1,
3,18,1803,2,0,180040,3,4,5,17179,1,,,1800403,1,
3,18,1816,1,378,180041,1,4.5,5,2344.5,1,,,1800411,1,
3,18,1816,1,378,180041,2,7,5,2197.2,1,,,1800412,1,
3,18,1816,1,378,180042,1,7669.3,5,7669.3,1,,,18004801,1,
3,18,1816,1,378,180042,2,8309.2,5,8309.2,1,,,18004202,1,
3,18,1816,1,378,180043,1,1,5,3793.7,1,,,1800431,1,
3,18,1816,1,378,180043,2,4,4,2930.3,1,,,1800432,1,
3,18,1816,1,378,180044,1,2,5,,2,1,,,1,
3,18,1816,1,378,180044,2,1,5,,2,1,,,1,
3,18,1816,1,378,180044,3,2,5,,2,1,,,1,
3,18,1816,1,378,180045,1,4.7,5,2824.7,1,,,1800451,1,
3,18,1816,1,378,180045,2,9.3,5,6879.3,1,,,1800452,1,
3,18,1816,1,378,180046,1,40,2,1177.7,1,,,18004601,5,
3,18,1816,1,378,180047,1,100,2,2173.2,1,,,18004701,1,
3,18,1816,1,378,180047,2,200,2,2844.2,1,,,18004702,1,
3,18,1816,1,378,180047,3,300,2,1056.3,1,,,18004703,1,
3,18,1816,1,378,180047,4,160,2,2578.8,1,,,18004704,1,
3,18,1805,2,534,180051,1,0.5,5,2978.7,1,,,1800511,3,
3,18,1805,2,534,180051,2,0.5,5,914.7,1,,,1800512,3,
3,18,1805,2,534,180052,1,280,2,2550.4,1,,,18005201,1,
3,18,1805,2,534,180052,2,320,2,2785,1,,,18005202,1,
3,18,1805,2,534,180053,1,2,5,3923.4,1,,,1800531,1,
3,18,1805,2,534,180053,2,1,5,1752.5,1,,,1800532,1,
3,18,1805,2,534,180053,3,1,5,5639.8,1,,,1800533,1,
3,18,1805,2,534,180054,1,6,5,2170,1,,,1500541,1,
3,18,1805,2,534,180054,2,5.5,5,3660,1,,,1800542,1,
3,18,1805,2,534,180054,3,7,4,4669.7,1,,,1500543,1,
3,18,1805,2,534,180055,1,3,5,2254.4,1,,,1800551,1,
3,18,1805,2,534,180055,2,4,5,4902.3,1,,,1800552,1,
3,18,1805,2,534,180055,3,4,5,4570.4,1,,,1800553,1,
3,18,1805,2,534,180056,1,120,2,1216,1,,,18005601,1,
3,18,1805,2,534,180056,2,180,2,1902,1,,,18005602,1,
3,18,1805,2,534,180057,1,300,2,3145,1,,,1800571,1,
3,18,1805,2,534,180057,2,350,2,3371.8,1,,,1800572,1,
3,18,1805,2,534,180057,3,150,2,769.9,1,,,1800573,1,
3,18,1805,2,534,180058,1,80,2,7438.2,1,,,18005801,1,
3,18,1805,2,534,180058,2,800,2,8883.4,1,,,18005802,1,
3,18,1805,2,534,180058,3,800,2,3730.7,1,,,1800583,1,
3,18,1805,2,534,180059,1,3,5,3511.4,1,,,1800591,1,
3,18,1805,2,534,180059,2,7,5,7089.2,1,,,1800592,1,
3,18,1805,2,534,180059,3,3,5,3676.5,1,,,1800593,1,
3,18,1805,2,534,180060,1,3,5,3648.8,1,,,1800601,1,
3,18,1805,2,534,180060,2,3,5,3648.4,1,,,1800602,1,
3,18,1805,2,534,180060,3,1.5,5,1469.3,1,,,1800603,1,
3,18,1817,2,370,180061,1,4,6,7269.6,1,,,1800611,1,
3,18,1817,2,370,180063,1,600,2,2450.7,1,,,1800631,1,
3,18,1817,2,370,180063,2,120,2,3043.1,1,,,1800632,1,
3,18,1817,2,370,180064,1,350,2,7659.7,1,,,1800641,1,
3,18,1817,2,370,180064,2,200,2,1669.9,1,,,1800642,1,
3,18,1817,2,370,180064,3,3,4,1460.19,1,,,1800643,1,
3,18,1817,2,370,180065,1,220,2,4179.1,1,,,1800651,1,
3,18,1817,2,370,180066,1,2,4,519.84,1,,,1800661,1,
3,18,1817,2,370,180067,1,2,5,8310.6,1,,,1800671,1,
3,18,1817,2,370,180067,2,1,5,6592,1,,,1800672,1,
3,18,1817,2,370,180068,1,6,5,2969.8,1,,,1800681,1,
3,18,1817,2,370,180069,1,100,2,15678,1,,,18006901,1,
3,18,1817,2,370,180069,2,304.08,2,5236,1,,,18006902,1,
3,18,1817,2,370,180070,1,2,4,,2,1,,,1,
3,18,1817,2,370,180070,2,2,4,9796.7,1,,,1800701,1,
3,18,1808,2,1726,180071,1,200,2,2655.9,1,,,1800711,1,
3,18,1808,2,1726,180071,2,700,2,12747,1,,,1800712,1,
3,18,1808,2,1726,180071,3,850,2,14499,1,,,1800713,1,
3,18,1808,2,1726,180071,4,5,4,3210.2,1,,,1800714,1,
3,18,1808,2,1726,180072,1,1,4,4539.6,1,,,1800721,1,
3,18,1808,2,1726,180072,2,2,4,,2,1,,,1,
3,18,1808,2,1726,180072,3,1,4,2991.6,1,,,1800723,1,
3,18,1808,2,1726,180073,1,80,2,1521.17,1,,,1800731,1,
3,18,1808,2,1726,180073,2,150,2,2416.9,1,,,1800732,1,
3,18,1808,2,1726,180074,1,2,4,979.14,1,,,1800741,1,
3,18,1808,2,1726,180075,1,1.5,5,4291.87,1,,,1800751,1,
3,18,1808,2,1726,180075,2,1,4,3901.7,1,,,1800752,1,
3,18,1808,2,1726,180076,1,2,4,7290.04,1,,,1800761,1,
3,18,1808,2,1726,180076,2,2,4,7291.03,1,,,1800762,1,
3,18,1808,2,1726,180077,1,1.5,5,5606.3,1,,,1800771,1,
3,18,1808,2,1726,180077,2,1.5,5,,2,1,,,1,
3,18,1808,2,1726,180077,3,0.5,5,918.55,1,,,1800773,1,
3,18,1808,2,1726,180078,1,5,4,3801.7,1,,,1800781,1,
3,18,1808,2,1726,180078,2,1,5,9510.3,1,,,1800782,1,
3,18,1808,2,1726,180078,3,2,5,,2,4,,,1,
3,18,1808,2,1726,180079,1,2,4,1191.8,1,,,18007901,1,
3,18,1808,2,1726,180079,2,350,2,577.82,1,,,18007907,1,
3,18,1808,2,1726,180080,1,7,4,3803.6,1,,,18008001,1,
3,18,1808,2,1726,180080,2,14,4,7723.5,1,,,18008002,1,
3,18,1808,2,1726,180080,3,50,2,1575.1,1,,,18008001,1,
3,18,1811,2,364,180081,1,4,4,3769.05,1,,,1800811,1,
3,18,1811,2,364,180081,2,7,4,2328.08,1,,,1800812,1,
3,18,1811,2,364,180082,1,100,2,6399.5,1,,,18008201,1,
3,18,1811,2,364,180082,2,80,2,1510.4,1,,,18008202,1,
3,18,1811,2,364,180082,3,800,1,2589.9,1,,,18008203,1,
3,18,1811,2,364,180083,1,50,2,775.14,1,,,18008301,1,
3,18,1811,2,364,180083,2,80,2,1059.1,1,,,18008302,1,
3,18,1811,2,364,180083,3,350,1,3173.3,1,,,18008303,1,
3,18,1811,2,364,180084,1,2,5,4747.9,1,,,1800841,1,
3,18,1811,2,364,180084,2,2.25,5,6289.4,1,,,1800842,1,
3,18,1811,2,364,180084,3,3,5,5843.9,1,,,1800843,1,
3,18,1811,2,364,180084,4,2,5,8515.8,1,,,1800843,1,
3,18,1811,2,364,180085,1,5,6,1981.2,1,,,1800851,1,
3,18,1811,2,364,180085,2,1,6,912.69,1,,,1800852,1,
3,18,1811,2,364,180085,3,2,6,,2,1,,,1,
3,18,1811,2,364,180086,1,16,4,3941.6,1,,,18008601,1,
3,18,1811,2,364,180086,2,2000,1,1766.5,1,,,18008602,1,
3,18,1811,2,364,180086,3,14,4,4804.1,1,,,18008601,1,
3,18,1811,2,364,180087,1,3,5,,2,1,,,1,
3,18,1811,2,364,180087,2,4,5,4120.8,1,,,1800872,1,
3,18,1811,2,364,180087,3,2,5,3464.3,1,,,1800873,1,
3,18,1811,2,364,180088,1,2,4,5741.5,1,,,1800881,1,
3,18,1811,2,364,180088,2,3,4,2951.3,1,,,1800882,1,
3,18,1811,2,364,180089,1,3000,1,4131.3,1,,,1800891,9,
3,18,1811,2,364,180089,2,2,5,2490.1,1,,,1800892,9,
3,18,1811,2,364,180090,1,1000,1,2737.4,1,,,18009001,1,
3,18,1811,2,364,180090,2,2,6,2018.2,1,,,18009002,1,
3,18,1811,2,364,180090,3,7,4,,2,1,,,1,
3,18,1820,2,450,180091,1,1,5,1512.5,1,,,1800911,1,
3,18,1820,2,450,180091,2,0.5,5,,2,1,,,1,
3,18,1820,2,450,180092,1,1,4,30,1,,,1800921,1,
3,18,1820,2,450,180092,2,1,4,,2,1,,,1,
3,18,1820,2,450,180093,1,1303,1,1240.5,1,,,18009301,1,
3,18,1820,2,450,180093,2,1070,2,776.79,1,,,18009302,1,
3,18,1820,2,450,180094,1,500,1,,2,2,,,1,
3,18,1820,2,450,180095,1,4,4,,2,1,,,1,
3,18,1820,2,450,180096,1,500,2,8008.4,1,,,18009601,1,
3,18,1820,2,450,180097,1,250,2,1436.6,1,,,1800971,1,
3,18,1820,2,450,180098,1,300,2,3260,1,,,18009801,1,
3,18,1820,2,450,180098,2,200,2,6450.4,1,,,18009802,1,
3,18,1820,2,450,180098,3,500,2,10860.2,1,,,18009803,1,
3,18,1820,2,450,180099,1,4,4,,2,1,,,1,
3,18,1820,2,450,180100,1,600,1,,2,2,,,2,4
3,18,1820,2,450,180100,2,3,5,,2,2,,,2,4
3,18,1822,2,1654,180101,1,800,2,1391.9,1,,,1,1,5
3,18,1822,2,1654,180101,2,80,2,1055.5,1,,,2,1,5
3,18,1822,2,1654,180101,3,300,2,6640.94,1,,,3,1,
3,18,1822,2,1654,180102,1,4,5,2434.2,1,,,1801021,1,
3,18,1822,2,1654,180102,2,4,5,4804.3,1,,,1801022,1,
3,18,1822,2,1654,180103,1,300,2,332.2,1,,,1801031,1,
3,18,1822,2,1654,180103,2,450,2,6990,1,,,1801032,1,
3,18,1822,2,1654,180103,3,250,2,1315.2,1,,,1801033,1,
3,18,1822,2,1654,180104,1,1,5,3139.8,1,,,1801041,1,
3,18,1822,2,1654,180104,2,0.5,5,,2,4,,,1,
3,18,1822,2,1654,180104,3,0.5,5,1433,1,,,1801043,1,
3,18,1822,2,1654,180105,1,3,5,8729.7,1,,,1801051,1,
3,18,1822,2,1654,180105,2,2,5,4632.9,1,,,1801052,1,
3,18,1822,2,1654,180105,3,1,5,2366.6,1,,,1801053,1,
3,18,1822,2,1654,180106,1,300,2,4315.2,1,,,18010601,1,
3,18,1822,2,1654,180106,2,400,2,1942.6,1,,,1801602,1,
3,18,1822,2,1654,180108,1,2,4,2333.2,1,,,1801081,1,
3,18,1822,2,1654,180109,1,1,5,2489.9,1,,,1801091,1,4
3,18,1822,2,1654,180109,2,2,5,9249.4,1,,,1801092,1,4
3,18,1817,2,0,180110,1,2.5,4,,2,1,,,1,
3,18,1814,2,678,180111,1,2,5,1628,1,,,1801111,1,
3,18,1814,2,678,180111,2,3,5,,2,1,,,1,
3,18,1814,2,678,180111,3,5,5,5691.4,1,,,1801113,1,
3,18,1814,2,678,180112,1,3.7,5,2283.7,1,,,1801121,1,
3,18,1814,2,678,180113,1,4,3,3917.7,1,,,1801131,1,
3,18,1814,2,678,180117,1,6,4,4705.3,1,,,1801171,1,
3,18,1814,2,0,180118,1,3,5,8262.8,1,,,1801181,1,
3,18,1814,2,0,180118,2,2,5,6108.8,1,,,1801182,1,
3,18,1814,2,0,180118,3,1,5,,2,1,,,1,
2,5,517,2,0,180119,1,200,2,4971.8,1,,,18011901,1,
2,5,517,2,0,180119,2,250,2,6826.7,1,,,18011902,1,
2,5,517,2,0,180119,3,200,2,5374.3,1,,,18011903,1,
3,18,1814,2,0,180120,1,400,2,8841.3,1,,,18012001,1,
3,19,1943,2,668,190021,1,40,2,1763.07,1,,,1900211,1,
3,19,1943,2,668,190021,2,45,2,1560.04,1,,,1900212,1,
3,19,1943,2,668,190022,1,40,2,802.5,1,,,1900221,1,
3,19,1943,2,668,190022,2,40,2,1977.01,1,,,1900222,1,
3,19,1943,2,668,190023,1,262,2,4129,1,,,1900231,1,
3,19,1943,2,668,190023,2,299,2,3068.6,1,,,1900232,1,
3,19,1943,2,668,190024,1,150,2,4050,1,,,1900241,1,
3,19,1943,2,668,190025,1,279,2,1891,1,,,19000251,1,
3,19,1943,2,668,190025,2,265,2,969.38,1,,,1900252,1,
3,19,1943,2,668,190026,1,100,2,1401,1,,,1900261,1,
3,19,1943,2,668,190026,2,70,2,1820,1,,,1900262,1,
3,19,1943,2,668,190027,1,100,2,898.2,1,,,1900271,1,
3,19,1943,2,668,190027,2,80,2,831.81,1,,,1900272,1,
3,19,1943,2,668,190029,1,30,2,3005.2,1,,,1900291,1,
3,19,1943,2,668,190029,2,70,2,3502.8,1,,,1900292,1,
3,19,1943,2,668,190030,1,216,2,651.9,1,,,1900301,1,
3,19,1943,2,668,190030,2,208,2,519.63,1,,,1900302,1,
3,19,1916,2,1516,190031,1,100,2,405,1,,,1900311,1,
3,19,1916,2,1516,190031,2,120,2,776.3,1,,,1900312,1,
3,19,1916,2,1516,190032,1,100,2,885.7,1,,,1900321,1,
3,19,1916,2,1516,190032,2,200,2,1419.72,1,,,1900322,1,
3,19,1916,2,1516,190033,1,100,2,1921.4,1,,,1900331,1,
3,19,1916,2,1516,190033,2,100,2,1644.5,1,,,1900332,1,
3,19,1916,2,1516,190034,1,200,2,1779.8,1,,,1900341,1,
3,19,1916,2,1516,190034,2,100,2,1365.9,1,,,1900342,1,
3,19,1916,2,1516,190035,1,150,2,2065.15,1,,,1900351,1,
3,19,1916,2,1516,190035,2,100,2,1524.6,1,,,1900352,1,
3,19,1916,2,1516,190035,3,70,2,1835.3,1,,,1900353,1,
3,19,1916,2,1516,190035,4,50,2,1745.7,1,,,1900354,1,
3,19,1916,2,1516,190036,1,55,2,1124.1,1,,,1900361,1,
3,19,1916,2,1516,190036,2,40,2,409.42,1,,,1900362,1,
3,19,1916,2,1516,190036,3,30,2,406.65,1,,,1900363,1,
3,19,1916,2,1516,190037,1,150,2,1520.2,1,,,1900371,1,
3,19,1916,2,1516,190037,2,200,2,1361.8,1,,,1900372,1,
3,19,1916,2,1516,190038,1,100,2,2310.9,1,,,1900381,2,
3,19,1916,2,1516,190038,2,100,2,2827.5,1,,,1900382,2,
3,19,1916,2,1516,190039,1,331,2,1141,1,,,1900391,1,
3,19,1916,2,1516,190039,2,311,2,2996,1,,,1900392,1,
3,19,1916,2,1516,190040,1,342,2,690,1,,,1900401,1,
3,19,1916,2,1516,190040,2,373,2,2769,1,,,1900402,1,
3,19,1916,2,1516,190040,3,402,2,5611.12,1,,,1900403,1,
3,19,1901,2,640,190041,1,216,2,1392.4,1,,,19004101,1,
3,19,1901,2,640,190041,2,180,2,1290.7,1,,,19004102,1,
3,19,1901,2,640,190042,1,100,2,6220,1,,,1900421,1,4
3,19,1901,2,640,190042,2,100,2,2703.1,1,,,1900422,1,4
3,19,1901,2,640,190043,1,100,2,4897.3,1,,,1900431,1,
3,19,1901,2,640,190043,2,100,2,4500.3,1,,,1900432,1,
3,19,1901,2,640,190044,1,109,2,2173,1,,,1900441,1,
3,19,1901,2,640,190044,2,216,2,1826.7,1,,,1900442,1,
3,19,1901,2,640,190045,1,174,2,285.82,1,,,19004501,1,
3,19,1901,2,640,190045,2,292,2,2984.4,1,,,19004502,1,
3,19,1901,2,640,190046,1,50,2,1693,1,,,1900461,1,3
3,19,1901,2,640,190046,2,100,2,4518.4,1,,,1900462,1,3
3,19,1901,2,640,190047,1,200,2,5603.5,1,,,19004701,1,
3,19,1901,2,640,190047,2,150,2,5757.7,1,,,19004702,1,
3,19,1901,2,640,190048,1,100,2,2652,1,,,19004801,1,
3,19,1901,2,640,190048,2,150,2,3068,1,,,19004802,1,
3,19,1901,2,640,190049,1,100,2,2092.9,1,,,19004901,1,
3,19,1901,2,640,190049,2,70,2,4243.5,1,,,19004902,1,
3,19,1901,2,640,190050,1,100,2,2789.7,1,,,19005001,1,
3,19,1901,2,640,190050,2,200,2,7001.4,1,,,19005002,1,
3,19,1937,2,432,190051,1,80,2,192.3,1,,,1900511,1,
3,36,3611,2,0,190052,1,202,2,54226,1,,,1900521,1,
3,19,1937,2,432,190053,1,70,2,951.3,1,,,1900531,1,
3,19,1937,2,432,190053,2,50,2,320.11,1,,,1900532,1,
3,19,1937,2,432,190054,1,90,2,568.49,1,,,1900541,1,
3,19,1937,2,432,190054,2,120,2,770.61,1,,,1900542,1,
3,19,1937,2,432,190054,3,140,2,603.52,1,,,1900543,1,
3,19,1937,2,432,190054,4,100,2,548.53,1,,,1900544,1,
3,19,1937,2,432,190056,1,86,2,388.57,1,,,1900561,1,
3,19,1937,2,432,190056,2,150,2,1419.72,1,,,1900562,1,
3,19,1937,2,432,190059,1,345,2,3276.3,1,,,1900591,1,
3,19,1937,2,432,190059,2,269,2,1184.1,1,,,1900592,1,
3,19,1936,2,1994,190061,1,200,2,32421.05,1,,,1900611,1,
3,19,1936,2,1994,190062,1,100,2,4710.9,1,,,1900621,1,3
3,19,1936,2,1994,190062,2,120,2,2902.8,1,,,1900622,1,3
3,19,1936,2,1994,190062,3,90,2,1593.4,1,,,1900623,1,3
3,19,1936,2,1994,190062,4,60,2,1401,1,,,1900624,1,3
3,19,1936,2,1994,190064,1,392,2,2790.4,1,,,1900641,1,
3,19,1936,2,1994,190064,2,210,2,9542.1,1,,,1900642,1,
3,19,1936,2,1994,190065,1,266,2,5246.2,1,,,1900651,1,
3,19,1936,2,1994,190065,2,374,2,4562.8,1,,,1900652,1,
3,19,1936,2,1994,190065,3,2,7,872.5,1,,,1900653,1,
3,19,1936,2,1994,190066,1,70,2,1520.8,1,,,19006601,1,
3,19,1936,2,1994,190066,2,140,2,6542.1,1,,,19006602,1,
3,19,1936,2,1994,190066,3,100,2,111.84,1,,,19006603,1,
3,19,1936,2,1994,190066,4,80,2,3220.8,1,,,19006604,1,
3,19,1936,2,1994,190067,1,150,2,6512.2,1,,,1900671,1,
3,19,1936,2,1994,190067,2,80,2,6505.9,1,,,1900672,1,
3,19,1936,2,1994,190067,3,70,2,9193.4,1,,,1900673,1,
3,19,1936,2,1994,190068,1,100,2,261.01,1,,,1900681,1,
3,19,1936,2,1994,190068,2,100,2,3360.4,1,,,1900682,1,
3,19,1936,2,1994,190069,1,100,2,947.3,1,,,1900961,1,
3,19,1936,2,1994,190069,2,120,2,1290.2,1,,,1900962,1,
3,19,1936,2,1994,190070,1,200,2,3669.41,1,,,1900701,3,
3,19,1936,2,1994,190070,2,150,2,2014.24,1,,,1900702,3,
3,19,1902,2,52,190071,1,55,2,2531,1,,,1900711,1,
3,19,1902,2,52,190071,2,100,2,2493.7,1,,,1900712,1,
3,19,1902,2,52,190071,3,50,2,1199,1,,,1900713,1,
3,19,1902,2,52,190072,1,500,2,3357,1,,,1900721,1,
3,19,1902,2,52,190072,2,50,2,1768.8,1,,,1700722,1,
