"zone","state","lga","sector","ea","hhid","s9q29a","s9q29b","s9q29c","s9q30a","s9q30b","s9q30c"
1,26,2621,1,940,260046,92,62,,,,
1,26,2621,1,940,260047,12,62,92,,,
1,26,2621,1,940,260048,61,72,81,,,
1,26,2621,1,940,260049,11,61,71,,,
1,26,2621,1,940,260050,,,,11,61,91
1,26,2615,2,2196,260051,,,,92,62,71
1,26,2615,2,2196,260052,,,,92,62,71
1,26,2615,2,2196,260053,,,,61,63,101
1,26,2615,2,2196,260054,,,,101,82,72
1,26,2615,2,2196,260055,,,,63,72,101
1,26,2615,2,2196,260056,,,,101,82,72
1,26,2615,2,2196,260057,62,92,131,,,
1,26,2615,2,2196,260058,,,,72,81,92
1,26,2615,2,2196,260059,,,,71,81,101
1,26,2615,2,2196,260060,,,,72,81,91
1,26,2615,2,2178,260061,,,,62,72,131
1,26,2615,2,2178,260062,,,,71,92,131
1,26,2615,2,2178,260063,,,,71,92,82
1,26,2615,2,2178,260064,,,,72,63,101
1,26,2615,2,2178,260065,,,,82,72,101
1,26,2615,2,2178,260066,,,,63,101,72
1,26,2615,2,2178,260067,62,71,92,,,
1,26,2615,2,2178,260068,,,,71,83,92
1,26,2615,2,2178,260069,71,81,92,,,
1,26,2615,2,2178,260070,,,,71,81,91
1,26,2621,2,100,260071,,,,61,81,92
1,26,2621,2,100,260072,,,,61,72,81
1,26,2621,2,100,260073,,,,71,83,91
1,26,2621,2,100,260074,,,,61,72,81
1,26,2621,2,100,260075,,,,62,71,92
1,26,2621,2,100,260076,,,,62,71,92
1,26,2621,2,100,260077,,,,92,62,131
1,26,2621,2,100,260078,,,,101,82,72
1,26,2621,2,100,260079,,,,63,82,72
1,26,2621,2,100,260080,,,,63,72,82
1,26,2611,2,424,260081,,,,71,72,74
1,26,2611,2,424,260082,,,,92,72,111
1,26,2611,2,424,260083,,,,72,62,101
1,26,2611,2,424,260084,,,,92,93,12
1,26,2611,2,424,260085,,,,,,
1,26,2611,2,424,260086,,,,73,83,92
1,26,2611,2,424,260087,,,,71,91,92
1,26,2611,2,424,260088,,,,62,71,92
1,26,2611,2,424,260089,,,,82,101,63
1,26,2611,2,424,260090,,,,71,83,93
1,26,2605,2,594,260091,62,71,,,,
1,26,2605,2,594,260092,71,101,92,,,
1,26,2605,2,594,260093,71,83,62,,,
1,26,2605,2,594,260094,72,131,,,,
1,26,2605,2,594,260095,62,83,,,,
1,26,2605,2,594,260096,62,63,72,,,
1,26,2605,2,594,260097,,,,72,101,131
1,26,2605,2,594,260098,,,,71,73,74
1,26,2605,2,594,260099,72,131,,,,
1,26,2605,2,594,260100,62,81,83,,,
1,26,2603,1,1786,260101,83,72,,,,
1,26,2603,1,1786,260102,,,,72,83,132
1,26,2603,1,1786,260103,,,,74,71,12
1,26,2603,1,1786,260104,72,83,63,,,
1,26,2603,1,1786,260105,83,72,132,,,
1,26,2603,1,1786,260106,83,74,,,,
1,26,2603,1,1786,260107,72,83,,,,
1,26,2603,1,1786,260108,83,,,,,
1,26,2603,1,1786,260109,72,132,,,,
1,26,2603,1,1786,260110,,,,82,72,
1,26,2603,1,658,260111,63,83,72,,,
1,26,2603,1,658,260112,73,83,,,,
1,26,2603,1,658,260113,83,72,111,,,
1,26,2603,1,658,260114,,,,72,73,83
1,26,2603,1,658,260115,72,83,,,,
1,26,2603,1,658,260116,,,,73,91,
1,26,2603,1,658,260117,72,83,63,,,
1,26,2603,1,658,260118,83,64,,,,
1,26,2603,1,658,260119,63,83,72,,,
1,26,2603,1,658,260120,83,72,,,,
1,26,2613,2,2248,260121,63,83,,,,
1,26,2613,2,2248,260122,83,72,81,,,
1,26,2613,2,2248,260123,31,61,83,,,
1,26,2613,2,2248,260124,83,31,62,,,
1,26,2613,2,2248,260125,83,63,,,,
1,26,2613,2,2248,260126,83,72,,,,
1,26,2613,2,2248,260127,72,83,,,,
1,26,2613,2,2248,260128,,,,63,83,
1,26,2613,2,2248,260129,61,71,83,,,
1,26,2613,2,2248,260130,83,63,,,,
1,26,2608,2,820,260131,,,,,,
1,26,2608,2,820,260132,13,72,,,,
1,26,2608,2,820,260133,,,,72,83,
1,26,2608,2,820,260134,111,72,83,,,
1,26,2608,2,820,260135,83,132,,,,
1,26,2608,2,820,260136,11,71,,,,
1,26,2608,2,820,260137,83,132,,,,
1,26,2608,2,820,260138,12,61,71,,,
1,26,2608,2,820,260139,83,13,72,,,
1,26,2608,2,820,260140,63,83,,,,
1,26,2601,2,822,260141,72,83,,,,
1,26,2601,2,822,260142,72,,,,,
1,26,2601,2,822,260143,83,82,,,,
1,26,2601,2,822,260144,61,71,,,,
1,26,2601,2,822,260145,63,72,83,,,
1,26,2601,2,822,260146,13,83,,,,
1,26,2601,2,822,260147,71,,,,,
1,26,2601,2,822,260148,111,83,,,,
1,26,2601,2,822,260149,61,13,12,,,
1,26,2601,2,822,260150,71,61,,,,
1,26,2613,2,1462,260151,83,72,,,,
1,26,2613,2,1462,260152,72,32,,,,
1,26,2613,2,1462,260153,63,83,,,,
1,26,2613,2,1462,260154,83,63,,,,
1,26,2613,2,1462,260155,72,73,83,,,
1,26,2613,2,1462,260156,101,83,72,,,
1,26,2613,2,1462,260157,71,61,,,,
1,26,2613,2,1462,260158,101,83,72,,,
1,26,2613,2,1462,260159,73,74,131,,,
1,26,2613,2,1462,260160,71,,,,,
1,26,2616,2,254,260161,83,62,,,,
1,26,2616,2,254,260162,62,81,,,,
1,26,2616,2,254,260163,31,32,71,,,
1,26,2616,2,254,260164,61,71,83,,,
1,26,2616,2,254,260165,72,61,,,,
1,26,2616,2,254,260166,,,,72,83,
1,26,2616,2,254,260167,61,83,,,,
1,26,2616,2,254,260168,72,83,,,,
1,26,2616,2,254,260169,72,83,,,,
1,26,2616,2,254,260170,61,64,,,,
1,26,2625,2,926,260171,,,,83,72,
1,26,2625,2,926,260172,83,63,,,,
1,26,2625,2,926,260173,83,72,,,,
1,26,2625,2,926,260174,,,,71,72,73
1,26,2625,2,926,260175,62,93,,,,
1,26,2625,2,926,260176,61,71,72,,,
1,26,2625,2,926,260177,62,71,,,,
1,26,2625,2,926,260178,32,62,83,,,
1,26,2625,2,926,260179,71,61,62,,,
1,26,2625,2,926,260180,62,72,,,,
6,27,2701,1,506,270001,75,131,,,,
6,27,2701,1,506,270002,83,13,131,,,
6,27,2701,1,0,270003,64,62,71,,,
6,27,2701,1,506,270004,73,111,132,,,
6,27,2701,1,0,270005,92,72,,,,
6,27,2701,1,506,270006,71,83,,,,
6,27,2701,1,0,270007,71,81,,,,
6,27,2701,1,506,270008,61,62,,,,
6,27,2701,1,506,270009,,,,73,75,83
6,27,2701,1,0,270010,12,92,,,,
6,27,2704,2,204,270011,63,83,,,,
6,27,2704,2,204,270012,73,75,71,,,
6,27,2704,2,204,270015,71,73,13,,,
6,24,2408,1,0,270016,83,93,81,,,
6,27,2704,2,204,270017,75,132,,,,
6,27,2704,2,204,270019,61,71,,,,
6,27,2704,2,204,270020,71,81,83,,,
6,27,2715,2,752,270021,71,72,74,,,
6,27,2715,2,0,270023,61,71,83,,,
6,27,2715,2,752,270024,64,81,83,,,
6,27,2715,2,0,270025,64,81,72,,,
6,27,2715,2,752,270027,75,83,,,,
6,27,2715,2,752,270028,,,,,,
6,27,2715,1,0,270029,,,,71,81,
6,27,2715,2,752,270030,81,83,92,,,
6,27,2709,1,1646,270031,73,75,83,,,
6,27,2709,1,1646,270033,71,75,,,,
6,27,2709,1,1646,270034,83,75,73,,,
6,27,2709,1,1646,270035,71,75,83,,,
6,24,2404,1,0,270036,,,,12,71,61
6,27,2709,1,1646,270037,71,72,63,,,
6,27,2709,1,1646,270038,75,71,,,,
6,27,2709,1,0,270039,75,92,131,,,
6,27,2712,2,110,270041,63,71,,,,
6,27,2712,2,110,270042,,,,,,
6,27,2712,2,110,270044,73,75,83,,,
6,27,2712,2,110,270045,71,72,73,,,
6,27,2714,1,0,270046,,,,72,61,131
6,27,2712,2,110,270047,,,,71,72,74
6,27,2712,2,110,270049,,,,71,72,74
6,27,2712,2,0,270050,,,,71,75,92
6,27,2711,1,710,270051,73,75,92,,,
6,27,2711,1,710,270052,71,72,73,,,
6,27,2711,1,710,270053,63,83,,,,
6,27,2711,1,710,270054,62,72,75,,,
6,27,2711,1,710,270055,75,83,132,,,
6,27,2711,1,710,270056,61,13,63,,,
6,27,2711,1,710,270057,71,72,73,,,
6,27,2711,1,710,270058,,,,71,75,72
6,27,2711,1,710,270059,,,,72,75,
6,27,2703,1,1612,270061,63,71,,,,
5,10,1015,1,0,270062,71,72,73,,,
6,27,2703,1,1612,270063,63,72,92,,,
6,27,2703,2,0,270064,81,83,71,,,
6,27,2703,1,1612,270065,11,83,92,,,
6,27,2703,1,0,270066,71,72,11,,,
6,27,2703,1,0,270067,83,92,131,,,
6,27,2703,1,0,270068,,,,92,93,131
6,27,2703,1,1612,270069,12,92,73,,,
6,27,2703,1,1612,270070,73,83,131,,,
6,27,2707,1,1410,270071,71,72,74,,,
6,27,2707,1,1410,270072,75,83,,,,
6,27,2707,1,1410,270074,71,72,73,,,
6,27,2707,1,1410,270075,,,,,,
6,27,2707,1,1410,270076,61,62,63,,,
6,27,2707,1,1410,270077,73,83,131,,,
6,27,2707,1,0,270078,73,81,75,,,
6,27,2707,1,1410,270079,92,83,,,,
6,27,2707,1,1410,270080,,,,81,123,
6,27,2719,2,100,270081,,,,,,
6,27,2719,2,100,270082,71,72,73,,,
6,27,2719,2,100,270083,,,,64,83,132
6,27,2719,2,100,270084,,,,71,75,
6,27,2719,2,100,270085,64,81,83,,,
6,27,2719,2,100,270086,,,,72,73,93
6,27,2719,2,100,270087,,,,61,71,81
6,27,2719,2,0,270088,63,71,93,,,
6,27,2719,2,0,270089,,,,71,81,75
6,27,2719,2,100,270090,,,,71,72,75
6,27,2703,1,1076,270091,64,75,83,,,
6,27,2703,1,1076,270092,,,,,,
6,27,2703,1,1076,270093,61,63,75,,,
6,27,2703,1,1076,270094,75,83,,,,
6,27,2703,1,1076,270095,61,83,,,,
6,27,2703,1,1076,270096,71,72,73,,,
6,27,2703,1,1076,270097,71,83,131,,,
6,27,2703,1,0,270098,71,72,83,,,
5,10,1014,1,0,270099,83,71,92,,,
6,27,2703,1,1076,270100,62,,,,,
6,27,2707,1,2136,270101,71,72,73,,,
6,27,2707,1,2136,270102,83,75,,,,
6,27,2707,1,0,270105,71,74,72,,,
6,27,2707,1,2136,270106,13,83,,,,
6,27,2702,1,0,270107,92,13,,,,
6,27,2707,1,2136,270108,82,83,,,,
6,27,2707,1,0,270109,73,75,83,,,
6,24,2410,1,0,270110,23,63,92,,,
6,28,2806,1,0,280001,83,,,,,
6,28,2806,1,0,280002,,,,81,,
6,28,2806,1,0,280003,72,,,,,
6,28,2806,1,802,280004,71,83,73,,,
6,28,2806,1,0,280005,,,,111,,
6,28,2806,1,802,280006,71,,,,,
6,28,2806,1,0,280007,83,,,,,
6,28,2806,1,164,280011,,,,64,73,62
6,28,2806,1,164,280012,,,,72,71,75
6,28,2806,1,164,280013,61,83,63,,,
6,28,2806,1,0,280014,71,83,101,,,
6,28,2806,1,164,280015,,,,,,
6,28,2806,1,164,280016,83,43,,,,
6,28,2806,1,164,280017,11,13,,,,
6,28,2806,1,164,280018,83,,,,,
6,28,2806,1,0,280019,72,75,,,,
6,28,2806,1,164,280020,72,73,81,,,
6,28,2816,1,2302,280021,72,62,,,,
6,28,2816,1,2302,280022,61,63,,,,
6,28,2816,1,2302,280023,83,,,,,
6,28,2816,1,2302,280024,73,83,,,,
6,28,2816,1,2302,280025,63,83,61,,,
6,28,2816,1,2302,280026,63,83,73,,,
6,28,2816,1,2302,280027,62,63,,,,
6,28,2816,1,2302,280028,41,42,72,,,
6,28,2816,1,2302,280029,71,,,,,
1,23,2309,1,0,280030,72,92,,,,
6,27,2703,1,0,280031,71,72,74,,,
6,24,2420,1,0,280033,,,,13,74,92
1,26,2606,1,0,280035,,,,73,132,
6,28,2804,1,340,280036,11,12,,,,
6,28,2804,1,340,280037,61,83,,,,
6,28,2804,1,340,280038,83,,,,,
6,28,2804,1,340,280039,83,62,63,,,
6,28,2802,2,566,280042,71,,,,,
6,28,2802,2,566,280043,71,,,,,
6,28,2802,2,566,280044,83,,,,,
6,28,2802,2,566,280045,11,71,,,,
6,28,2802,2,566,280046,83,101,131,,,
6,28,2802,2,566,280047,83,,,,,
6,28,2802,2,566,280048,11,13,62,,,
6,28,2802,2,566,280049,63,71,83,,,
6,28,2802,2,566,280050,71,,,,,
6,28,2811,2,0,280051,83,,,,,
6,28,2811,1,0,280052,92,131,,,,
6,28,2811,2,588,280053,63,71,73,,,
6,28,2811,2,588,280054,61,62,,,,
6,28,2811,2,588,280055,92,73,,,,
6,28,2811,2,0,280056,71,72,132,,,
6,28,2811,2,588,280057,63,73,71,,,
6,28,2811,2,588,280058,81,,,,,
6,28,2811,2,588,280059,41,71,,,,
6,28,2811,2,588,280060,11,63,,,,
6,28,2815,2,1164,280061,,,,,,
4,14,1413,2,0,280062,,,,71,75,
6,28,2815,2,0,280064,11,83,,,,
6,28,2815,2,1164,280065,83,,,,,
6,28,2815,2,1164,280066,83,,,,,
6,28,2815,2,0,280067,61,72,,,,
6,28,2815,2,1164,280068,,,,83,72,61
6,13,1308,2,0,280070,71,73,72,,,
6,28,2816,2,3944,280071,83,,,,,
6,28,2816,2,0,280072,62,63,,,,
6,28,2816,1,0,280073,83,,,,,
6,28,2816,2,3944,280074,,,,71,,
6,28,2816,2,3944,280075,61,63,,,,
6,28,2816,2,0,280076,31,33,83,,,
1,23,2313,1,0,280077,72,71,92,,,
6,28,2816,2,3944,280078,63,71,81,,,
6,28,2816,2,3944,280080,83,,,,,
6,28,2814,1,1876,280081,,,,71,74,
6,28,2814,1,0,280082,71,73,83,,,
6,28,2814,1,1876,280083,71,74,73,,,
6,28,2814,1,1876,280084,12,72,,,,
6,28,2814,1,1876,280085,71,73,,,,
6,28,2814,1,1876,280086,11,63,81,,,
6,28,2814,1,0,280087,72,71,,,,
6,28,2814,1,1876,280088,83,71,63,,,
6,28,2814,1,0,280089,75,83,72,,,
6,28,2814,1,1876,280090,83,,,,,
6,28,2810,2,0,280091,63,81,71,,,
6,28,2810,2,2394,280092,63,71,,,,
6,28,2810,2,2394,280093,63,73,81,,,
6,28,2810,2,2394,280094,63,81,83,,,
6,28,2810,2,2394,280095,63,81,83,,,
6,28,2810,2,2394,280096,,,,71,83,63
6,28,2810,2,2394,280097,32,71,,,,
6,28,2810,2,2394,280098,72,32,33,,,
6,28,2810,2,2394,280099,71,83,63,,,
6,28,2810,2,0,280100,72,62,,,,
6,28,2810,1,3722,280101,81,63,72,,,
6,28,2810,1,3722,280102,11,73,,,,
6,28,2810,1,3722,280103,63,83,73,,,
6,28,2810,1,0,280104,72,91,,,,
6,28,2810,1,0,280105,72,83,63,,,
6,28,2810,1,0,280106,92,63,,,,
6,28,2810,1,0,280107,71,91,,,,
6,28,2810,1,3722,280108,73,63,81,,,
6,28,2810,1,3722,280109,33,63,,,,
6,28,2810,1,3722,280110,72,83,64,,,
6,28,2813,2,612,280111,61,81,63,,,
6,28,2813,2,612,280112,81,61,71,,,
6,28,2813,2,612,280113,81,61,,,,
6,28,2813,2,612,280114,72,83,62,,,
6,28,2813,2,612,280115,,,,71,,
6,28,2813,2,612,280116,62,71,,,,
6,28,2813,2,612,280117,62,61,,,,
6,28,2813,2,612,280118,82,,,,,
6,28,2813,2,612,280119,62,63,,,,
6,28,2813,2,612,280120,63,61,83,,,
6,28,2807,2,0,280121,83,72,81,,,
6,28,2807,2,1266,280122,93,33,,,,
6,28,2807,2,1266,280123,63,81,,,,
6,28,2807,2,1266,280124,71,83,64,,,
6,28,2807,2,1266,280125,63,81,,,,
6,28,2807,2,1266,280126,,,,71,73,81
6,28,2807,2,1266,280127,63,81,73,,,
6,28,2807,2,1266,280128,63,111,,,,
6,28,2807,2,1266,280129,,,,64,83,72
6,28,2807,2,1266,280130,83,71,63,,,
6,29,2930,1,530,290001,83,,,,,
6,29,2930,1,530,290002,72,73,91,,,
6,29,2930,1,530,290003,71,63,32,,,
6,29,2930,1,530,290005,61,63,,,,
6,29,2930,1,530,290006,11,13,92,,,
6,29,2930,1,530,290007,72,12,62,,,
6,29,2930,1,530,290008,33,101,71,,,
6,29,2930,1,0,290009,83,,,,,
6,29,2930,1,530,290010,83,,,,,
6,29,2927,1,1124,290011,71,72,62,,,
6,29,2927,1,1124,290012,83,,,,,
6,29,2927,1,1124,290013,,,,133,,
6,29,2927,1,1124,290014,12,62,,,,
6,29,2927,1,1124,290015,71,22,93,,,
6,29,2927,1,1124,290016,71,31,72,,,
6,29,2927,1,0,290017,71,62,12,,,
6,29,2927,1,1124,290018,64,83,132,,,
6,29,2927,1,1124,290019,71,72,73,,,
6,29,2930,1,1418,290021,72,83,91,,,
6,29,2930,1,1418,290022,,,,71,72,91
6,29,2930,1,1418,290023,71,83,92,,,
6,29,2930,1,1418,290024,71,72,91,,,
6,29,2930,1,1418,290025,71,83,92,,,
6,29,2930,1,1418,290026,72,73,83,,,
6,29,2930,1,1418,290027,72,83,92,,,
6,29,2930,1,1418,290028,72,73,83,,,
6,29,2930,1,1418,290029,71,72,73,,,
6,29,2930,1,1418,290030,63,71,73,,,
6,29,2930,1,1300,290031,13,71,72,,,
6,29,2930,1,1300,290032,13,91,,,,
6,29,2930,1,1300,290033,,,,11,,
6,29,2930,1,1300,290034,,,,,,
6,29,2930,1,0,290035,61,62,,,,
6,29,2930,1,1300,290036,12,62,72,,,
6,29,2930,1,1300,290037,13,71,72,,,
6,29,2930,1,1300,290038,63,83,,,,
6,29,2930,1,1300,290039,83,92,,,,
6,29,2930,1,1300,290040,63,,,,,
6,29,2909,2,220,290042,71,82,83,,,
6,29,2909,2,220,290043,71,72,83,,,
6,29,2909,2,220,290044,71,72,131,,,
6,29,2909,2,220,290045,71,72,83,,,
6,29,2909,2,220,290046,,,,71,72,131
6,29,2909,2,220,290047,71,72,73,,,
6,29,2909,2,220,290048,72,73,83,,,
6,29,2909,2,220,290049,71,72,73,,,
6,29,2909,2,220,290050,71,72,92,,,
6,29,2918,1,952,290052,13,83,,,,
6,29,2918,1,952,290053,71,72,91,,,
6,30,3002,1,0,290056,,,,13,22,62
6,29,2919,1,0,290057,71,72,91,,,
1,37,3706,1,0,290058,71,72,74,,,
6,29,2918,1,952,290060,31,61,,,,
6,29,2905,1,384,290061,,,,71,72,91
6,29,2905,1,384,290062,72,73,12,,,
6,29,2905,1,384,290063,83,91,,,,
1,23,2309,2,0,290064,83,61,64,,,
6,29,2905,1,384,290065,12,72,91,,,
6,29,2905,1,384,290066,71,72,73,,,
6,29,2905,1,384,290067,71,75,91,,,
6,29,2905,1,384,290068,,,,71,72,91
6,29,2905,1,384,290069,71,72,73,,,
6,29,2905,1,384,290070,71,75,91,,,
6,29,2905,1,1096,290071,11,62,83,,,
6,29,2905,1,1096,290072,71,72,,,,
6,29,2905,1,1096,290073,71,72,73,,,
6,29,2905,1,1096,290074,,,,11,31,32
6,29,2905,1,1096,290075,71,72,73,,,
6,29,2905,1,1096,290077,72,83,12,,,
6,29,2905,1,1096,290078,71,72,83,,,
6,29,2905,1,1096,290079,,,,,,
6,29,2905,1,1096,290080,71,72,73,,,
6,29,2910,1,350,290081,12,32,83,,,
6,29,2910,1,350,290082,12,83,,,,
6,29,2910,1,350,290083,12,71,72,,,
6,29,2910,1,350,290084,73,74,12,,,
6,29,2910,1,350,290085,71,72,,,,
6,29,2910,1,0,290086,71,72,11,,,
6,29,2910,1,350,290087,71,72,12,,,
6,29,2910,1,350,290088,73,62,22,,,
6,29,2910,1,350,290089,71,72,12,,,
6,29,2910,1,350,290090,71,72,73,,,
6,29,2911,1,746,290091,12,62,71,,,
6,29,2911,1,0,290092,12,71,,,,
6,29,2911,1,746,290093,71,62,74,,,
6,29,2911,1,746,290094,12,71,61,,,
6,29,2911,1,746,290095,12,13,83,,,
6,29,2911,1,746,290097,,,,71,73,72
6,29,2911,1,746,290098,71,12,72,,,
6,29,2911,1,746,290099,12,83,,,,
6,29,2911,1,0,290100,72,83,,,,
6,29,2911,2,1870,290102,,,,71,72,62
6,29,2911,2,1870,290103,62,71,93,,,
6,29,2911,2,1870,290104,,,,62,,
6,29,2911,2,1870,290105,,,,,,
6,29,2911,2,1870,290106,71,62,72,,,
6,29,2911,2,1870,290107,71,62,11,,,
6,29,2911,2,1870,290108,62,73,,,,
6,29,2911,2,1870,290109,,,,71,72,111
6,29,2911,2,1870,290110,11,62,,,,
6,29,2923,2,1126,290113,12,,,,,
6,29,2923,2,1126,290114,13,71,72,,,
6,29,2923,2,1126,290115,71,72,73,,,
6,29,2923,2,1126,290116,63,83,,,,
6,29,2923,2,1126,290117,13,63,73,,,
6,29,2923,2,1126,290118,,,,13,71,72
6,29,2923,2,1126,290119,63,64,,,,
6,29,2923,2,1126,290120,71,72,73,,,
6,29,2923,1,396,290121,63,81,,,,
6,29,2923,1,396,290122,64,81,,,,
6,29,2923,1,396,290123,71,72,73,,,
6,29,2923,1,396,290124,81,83,92,,,
6,29,2923,1,396,290126,63,72,83,,,
6,29,2923,1,396,290127,73,12,63,,,
6,29,2923,1,396,290128,13,71,72,,,
6,29,2923,1,396,290129,13,71,72,,,
6,29,2923,1,396,290130,63,64,,,,
6,29,2902,1,1028,290131,71,72,73,,,
6,29,2902,1,1028,290132,101,72,73,,,
6,29,2902,1,1028,290133,71,72,73,,,
6,29,2902,1,1028,290134,71,72,73,,,
6,29,2902,1,1028,290135,71,83,,,,
6,29,2902,1,1028,290136,72,73,83,,,
6,29,2902,1,1028,290137,,,,71,72,91
6,29,2902,1,1028,290138,91,83,72,,,
6,29,2902,1,1028,290140,,,,71,72,
6,29,2920,1,506,290141,,,,91,111,61
6,29,2920,1,506,290145,71,72,12,,,
6,29,2920,1,506,290147,71,11,31,,,
6,29,2920,1,506,290149,71,83,,,,
6,29,2920,1,506,290150,12,,,,,
6,29,2920,1,1210,290151,11,31,,,,
6,29,2920,1,1210,290152,,,,71,64,
6,29,2920,1,1210,290153,62,71,12,,,
6,29,2920,1,1210,290154,12,11,71,,,
6,29,2920,1,0,290155,12,71,73,,,
6,29,2920,1,1210,290156,,,,,,
6,29,2920,1,1210,290157,,,,11,71,92
6,29,2920,1,1210,290158,,,,72,,
6,29,2920,1,1210,290160,63,83,,,,
6,29,2914,1,214,290161,,,,71,72,73
6,29,2914,1,214,290162,73,12,91,,,
6,29,2914,1,214,290163,71,73,,,,
6,29,2914,1,214,290165,71,83,,,,
6,29,2914,1,214,290167,13,72,73,,,
6,29,2914,1,214,290168,71,72,73,,,
6,29,2914,1,214,290169,61,63,72,,,
6,29,2914,1,214,290170,71,83,,,,
6,29,2920,2,1628,290171,63,64,,,,
6,29,2920,2,1628,290172,61,71,72,,,
6,29,2920,2,1628,290173,71,61,11,,,
6,29,2920,2,1628,290176,,,,,,
6,29,2920,2,1628,290177,23,63,,,,
6,29,2920,2,1628,290178,63,64,,,,
6,29,2920,2,1628,290179,11,31,72,,,
6,29,2920,2,1628,290180,61,71,72,,,
6,30,3009,1,764,300001,74,83,,,,
6,30,3007,1,0,300003,,,,71,,
6,30,3009,1,764,300004,71,72,62,,,
6,30,3009,1,764,300005,63,83,71,,,
6,30,3009,1,764,300006,31,33,63,,,
6,30,3009,1,764,300007,63,31,33,,,
6,30,3026,1,0,300008,71,72,13,,,
6,30,3026,1,0,300010,62,83,102,,,
6,30,3007,1,1624,300011,72,12,13,,,
6,30,3007,1,1624,300012,71,64,83,,,
6,30,3007,1,1624,300013,82,81,,,,
6,30,3007,1,1624,300014,13,12,83,,,
6,30,3007,1,1624,300016,64,72,61,,,
6,30,3007,1,1624,300017,72,71,83,,,
6,30,3007,1,1624,300018,63,73,13,,,
6,30,3007,1,1624,300019,71,72,,,,
6,30,3000,1,0,300020,83,,,,,
6,30,3018,2,914,300022,11,21,31,,,
6,30,3018,2,914,300024,,,,81,64,
6,30,3018,2,914,300025,71,72,63,,,
6,30,3018,2,914,300026,,,,,,
6,30,3018,2,914,300029,73,71,72,,,
6,30,3012,2,334,300035,72,62,,,,
6,30,3012,2,334,300036,,,,81,64,
6,30,3012,2,334,300037,64,72,102,,,
6,30,3012,2,0,300038,71,73,,,,
6,30,3012,1,0,300040,72,13,114,,,
6,30,3014,2,120,300041,,,,61,72,
6,30,3014,2,120,300042,72,,,,,
6,30,3014,2,120,300043,64,72,71,,,
6,30,3014,2,120,300044,62,72,,,,
6,30,3014,2,120,300045,62,11,31,,,
6,30,3014,2,120,300046,71,72,73,,,
6,30,3014,2,120,300048,11,13,72,,,
6,30,3014,2,120,300049,61,81,,,,
6,30,3014,2,120,300050,11,22,62,,,
6,30,3024,1,1924,300051,,,,71,72,64
6,30,3024,1,1924,300052,72,71,64,,,
6,30,3024,1,1924,300053,13,62,132,,,
6,30,3024,1,1924,300054,,,,23,62,12
6,30,3024,1,1924,300055,12,13,72,,,
6,30,3024,1,1924,300056,13,63,132,,,
6,30,3024,1,1924,300057,,,,,,
6,30,3024,1,1924,300058,13,62,83,,,
6,30,3024,1,1924,300059,62,83,13,,,
6,30,3024,1,1924,300060,64,71,72,,,
6,30,3024,1,1406,300061,71,72,,,,
6,30,3024,1,1406,300062,11,82,,,,
6,30,3024,1,1406,300063,71,81,62,,,
6,30,3024,1,1406,300064,12,13,,,,
6,30,3024,1,0,300065,,,,75,63,71
6,30,3024,1,1406,300069,63,81,,,,
6,30,3024,1,1406,300070,,,,12,82,
6,30,3025,1,2052,300072,12,13,72,,,
6,30,3025,1,2052,300073,11,72,81,,,
6,30,3025,1,2052,300074,12,42,72,,,
6,30,3025,1,2052,300076,,,,11,72,
6,30,3025,1,2052,300077,71,72,11,,,
6,30,3025,1,2052,300078,61,72,62,,,
6,30,3025,1,2052,300079,61,62,71,,,
6,30,3025,1,2052,300080,72,73,,,,
6,30,3005,1,2870,300081,73,72,71,,,
6,30,3005,1,2870,300082,,,,,,
6,30,3005,1,0,300083,81,83,62,,,
6,30,3005,1,0,300084,12,83,74,,,
6,30,3005,1,2870,300085,62,83,,,,
6,30,3022,1,0,300086,72,73,,,,
6,30,3005,1,2870,300087,72,71,83,,,
6,30,3005,1,2870,300088,,,,,,
6,30,3005,1,0,300089,,,,11,,
6,30,3005,1,0,300090,13,71,,,,
6,30,3005,1,2942,300091,,,,13,62,
6,30,3005,1,2942,300092,,,,13,62,132
1,37,3706,1,0,300093,71,72,73,,,
6,30,3005,1,2942,300094,71,72,73,,,
6,30,3005,1,0,300095,11,23,,,,
6,30,3005,1,2942,300096,11,13,64,,,
6,30,3005,1,2942,300097,72,71,64,,,
6,30,3005,1,2942,300098,,,,13,62,72
6,30,3005,1,0,300099,71,72,64,,,
6,30,3005,1,2942,300100,12,13,72,,,
6,30,3010,1,1762,300101,73,74,75,,,
1,23,2308,1,0,300102,72,92,,,,
6,30,3010,1,1762,300104,,,,81,,
6,30,3010,1,1762,300105,72,71,83,,,
1,23,2308,1,0,300106,,,,71,64,62
6,30,3010,1,1762,300107,,,,,,
6,30,3010,1,1762,300109,62,83,,,,
6,30,3010,1,1762,300110,83,,,,,
6,30,3009,1,0,300111,61,62,72,,,
6,30,3009,1,1642,300113,,,,,,
6,30,3009,1,1642,300114,62,72,92,,,
6,30,3009,1,1642,300115,,,,72,81,62
6,30,3009,1,0,300118,61,132,13,,,
6,30,3009,1,1642,300119,62,63,72,,,
6,30,3009,1,0,300120,72,71,13,,,
6,30,3020,1,322,300122,102,92,62,,,
6,30,3020,1,322,300124,,,,71,72,64
6,30,3020,1,322,300127,,,,13,62,72
6,30,3020,1,322,300129,,,,71,121,123
6,30,3020,1,322,300130,13,83,132,,,
