"zone","state","lga","sector","ea","hhid","plotid","s11aq4a","s11aq4b","s11aq4c","s11aq4d","s11aq5c","s11aq6"
4,16,1618,2,1060,160088,5,4522,1,,45.4,145,1
4,16,1618,2,1060,160089,1,5020,3,,301.1,41,1
4,16,1618,2,1060,160089,2,11020,1,,866.3,42,1
4,16,1618,2,1060,160090,1,5085,1,,1283.8,51,1
4,16,1618,2,1060,160090,2,4070,1,,73.3,52,1
4,16,1618,2,1060,160090,3,4820,1,,122.1,53,1
4,16,1601,2,954,160091,1,182,3,,45.4,51,2
4,16,1601,2,954,160091,2,500,3,,928.8,52,2
4,16,1601,2,954,160092,1,500,3,,701.4,111,1
4,16,1601,2,954,160092,2,300,3,,2601.3,112,1
4,16,1601,2,954,160093,1,350,3,,127.8,121,1
4,16,1601,2,954,160093,2,300,3,,298.2,122,1
4,16,1601,2,954,160094,1,100,3,,501.2,81,1
4,16,1601,2,954,160094,2,95,3,,0.1,82,1
4,16,1601,2,954,160095,1,340,3,,176.7,91,1
4,16,1601,2,954,160095,2,85,3,,154.1,92,1
4,16,1601,2,954,160095,3,300,3,,395.5,93,1
4,16,1601,2,954,160096,1,70,3,,195.9,61,1
4,16,1601,2,954,160096,2,90,3,,165.2,62,1
4,16,1601,2,954,160096,3,111,3,,193.8,63,1
4,16,1601,2,954,160097,1,4,4,,1135.9,31,1
4,16,1601,2,954,160097,2,2,4,,369.2,32,1
4,16,1601,2,954,160097,3,5,4,,15156.2,33,1
4,16,1601,2,954,160098,1,0.5,4,,135.4,21,1
4,16,1601,2,954,160098,2,0.5,4,,242.2,22,1
4,16,1601,2,954,160099,1,1,4,,1,141,1
4,16,1601,2,954,160099,2,2,4,,1,142,1
4,16,1601,2,954,160100,1,0.5,4,,19.9,71,1
4,16,1601,2,954,160100,2,2,4,,1138.8,72,1
4,16,1606,2,590,160101,1,510,1,,145.7,131,1
4,16,1606,2,590,160101,2,1120,1,,313.8,132,1
4,16,1624,1,286,160102,1,1010,1,,353.8,81,1
4,16,1624,1,286,160102,2,450,1,,166,82,1
4,16,1624,1,286,160102,3,880,1,,238.7,83,1
4,16,1624,1,286,160102,4,,,,,84,1
4,16,1606,2,590,160103,1,880,1,,218.7,151,1
4,16,1606,2,590,160103,2,630,1,,172.9,152,1
4,16,1610,2,1006,160104,1,100,1,,162.3,61,1
4,16,1610,2,1006,160104,2,2000,1,,257.2,62,1
4,16,1610,2,1006,160105,1,200,1,,326.5,21,1
4,16,1610,2,1006,160105,2,100,1,,167.4,22,1
4,16,1624,1,286,160106,1,300,1,,418,11,1
4,16,1606,2,590,160107,1,460,3,,137.2,201,1
4,16,1606,2,590,160107,2,1200,3,,288.3,202,2
4,16,1606,2,590,160107,3,1000,3,,216.6,203,1
4,16,1606,2,590,160108,1,1000,3,,214.5,61,1
4,16,1606,2,590,160108,2,2200,3,,460.7,62,3
4,16,1606,2,590,160109,1,1200,3,,275.5,111,2
4,16,1606,2,590,160109,2,900,3,,138.6,112,6
4,16,1606,2,590,160109,3,1000,3,,221.3,113,1
4,16,1624,1,286,160110,1,1500,3,,332.8,201,1
4,16,1624,1,286,160110,2,1900,3,,437.7,202,1
4,16,1624,1,286,160110,3,1450,3,,321.5,203,1
4,16,1603,2,158,160111,1,4040,3,,39.7,131,1
4,16,1603,2,158,160111,2,8090,1,,704.1,132,1
4,16,1603,2,158,160111,3,5030,3,,476.9,133,1
4,16,1610,2,1006,160112,1,100,1,,322.7,101,1
4,16,1610,2,1006,160112,2,100,1,,362.6,102,1
4,16,1624,1,286,160113,1,1600,3,,382.1,61,2
4,16,1610,2,1006,160114,1,1450,3,,333.5,31,1
4,16,1610,2,1006,160114,2,1250,3,,303.5,32,1
4,16,1610,2,1006,160115,1,1000,3,,325.7,41,1
4,16,1610,2,1006,160115,2,900,3,,214.1,42,1
4,16,1610,2,1006,160116,1,1000,3,,289.1,81,2
4,16,1610,2,1006,160116,2,900,3,,229.3,82,2
4,16,1610,2,1006,160117,1,200,1,,289,91,1
4,16,1610,2,1006,160117,2,200,1,,293.3,92,1
4,16,1612,2,414,160118,1,980,1,,252,101,2
4,16,1612,2,414,160118,2,600,1,,152.8,102,2
4,16,1602,2,1576,160119,1,670,1,,159.2,61,2
4,16,1602,2,1576,160119,2,1000,1,,190.4,62,2
4,16,1602,2,1576,160120,1,1100,1,,205,131,1
4,16,1602,2,1576,160120,2,1400,1,,287,132,1
4,16,1602,2,1576,160121,1,800,1,,188.7,51,1
4,16,1602,2,1576,160121,2,1200,1,,269.5,52,1
4,16,1602,2,1576,160124,1,200,3,,115.9,41,1
4,16,1602,2,1576,160124,2,400,3,,443.9,42,1
4,16,1602,2,1576,160125,1,400,3,,341.4,101,1
4,16,1602,2,1576,160125,2,300,3,,366.4,102,1
4,16,1602,2,1576,160126,1,200,3,,156.7,11,1
4,16,1602,2,1576,160126,2,200,3,,207.9,12,1
4,16,1612,2,414,160127,1,700,3,,507.3,161,1
4,16,1612,2,414,160128,1,500,3,,397.3,131,1
4,16,1622,2,18,160129,1,600,3,,0.2,31,1
4,16,1612,2,414,160130,1,1200,1,,401,221,2
4,16,1612,2,414,160131,1,1500,1,,357.5,211,1
4,16,1612,2,414,160131,2,1550,1,,361.9,212,1
4,16,1624,1,286,160132,1,1350,3,,336.5,31,1
4,16,1624,1,286,160133,1,1000,1,,275.5,111,1
4,16,1605,2,180,160144,1,637,1,,136.2,,2
4,16,1605,2,180,160144,2,560,3,,136.2,,2
4,16,1605,2,180,160144,3,680,1,,354.7,,2
4,16,1605,2,180,160145,1,,,,,,
4,16,1605,2,180,160146,1,198,1,,56.8,191,1
4,16,1605,2,180,160146,2,240,1,,144.7,192,1
4,16,1605,2,180,160146,3,160,1,,127.7,193,1
4,16,1605,2,180,160147,1,217,,,73.8,151,1
4,16,1605,2,180,160147,2,3070,,,170.3,152,1
4,16,1605,2,180,160148,1,134.5,1,,178.8,11,1
4,16,1605,2,180,160149,1,850,3,,561.9,111,1
4,16,1605,2,180,160150,1,100,3,,227.9,131,1
4,16,1605,2,180,160150,2,800,1,,102.2,132,1
4,16,1605,2,180,160151,1,1,4,,218.5,211,1
4,16,1605,2,180,160151,2,0.5,4,,28.4,212,1
4,16,1605,2,180,160151,3,0.5,4,,70.9,213,1
4,16,1605,2,180,160152,1,0.5,4,,25.5,31,1
4,16,1605,2,180,160153,1,1150,1,,442.7,,1
4,16,1603,2,158,160154,1,2878,3,,530.9,111,1
4,16,1603,2,158,160154,2,1735,3,,39.7,112,1
4,16,1603,2,158,160155,1,0.5,4,,67.2,191,1
4,16,1609,2,738,160156,1,300,3,,221.6,131,1
4,16,1609,2,738,160157,1,950,1,,201.8,111,1
4,16,1609,2,738,160158,1,500,3,,229.8,51,2
4,16,1609,2,738,160160,1,1050,1,,2120,81,1
4,16,1609,2,738,160160,2,1850,1,,351.6,82,1
4,16,1609,2,738,160162,1,500,3,,262.4,41,1
4,16,1608,2,1104,160163,1,1100,1,,214.7,261,2
4,16,1608,2,1104,160164,1,1500,3,,213.8,31,3
4,16,1608,2,1104,160165,1,400,3,,321.5,161,1
4,16,1608,2,1104,160166,1,9100,1,,183.3,131,1
4,16,1608,2,1104,160167,1,1900,3,,304.4,241,1
4,16,1608,2,1104,160167,2,2000,3,,305.7,242,2
4,16,1609,2,738,160168,1,1200,1,,248.6,61,2
4,16,1609,2,738,160169,1,1600,3,,239.9,31,1
4,16,1609,2,738,160169,2,1600,3,,378.9,32,2
4,16,1609,2,738,160170,1,400,3,,239.8,121,1
4,16,1609,2,738,160170,2,300,3,,173.4,121,1
4,16,1608,2,1104,160171,1,300,3,,246,281,1
4,16,1609,2,738,160172,1,15000,3,,206.6,71,2
4,16,1608,2,1104,160173,1,1000,1,,193.7,91,1
4,16,1608,2,1104,160173,2,800,1,,164.8,92,1
4,16,1612,2,108,160174,1,3,4,,1116.2,61,1
4,16,1612,2,108,160174,2,6,4,,1090.7,62,1
4,16,1612,2,108,160174,3,5,4,,607.8,63,1
4,16,1612,2,108,160175,1,3,4,,1627.5,51,2
4,16,1612,2,108,160175,2,3,4,,1440,52,2
4,16,1612,2,108,160175,3,1.5,4,,704.4,53,2
4,16,1603,2,158,160176,1,1,4,,255.5,161,1
4,16,1603,2,158,160176,2,6,4,,221.4,162,1
4,16,1603,2,158,160176,3,2,4,,360.5,163,1
4,16,1603,2,158,160177,1,4,4,,533.7,111,1
4,16,1603,2,158,160177,2,2,4,,264.4,112,1
4,16,1603,2,158,160178,1,6100,3,,536.6,281,1
4,16,1603,2,158,160178,2,1500,3,,48.3,282,1
4,16,1603,2,158,160179,1,2001,3,,159,251,1
4,16,1603,2,158,160179,2,3021,3,,556.4,252,1
4,16,1603,2,158,160179,3,2000,3,,90.8,253,1
4,16,1603,2,158,160180,1,1040,3,,329.3,51,1
4,16,1603,2,158,160180,2,1240,1,,306.6,52,1
4,16,1603,2,158,160180,3,800,3,,170.3,53,1
4,16,1612,2,108,160181,1,1,4,,68.2,71,1
4,16,1612,2,108,160181,2,1,4,,369.2,72,1
4,16,1612,2,108,160181,3,1.5,4,,369.2,73,1
4,16,1612,2,108,160182,1,9070,3,,164.7,91,1
4,16,1612,2,108,160182,2,8030,3,,28.4,92,1
4,16,1612,2,108,160182,3,9093,3,,249.9,93,1
4,16,1612,2,108,160183,1,9040,3,,247.1,11,1
4,16,1612,2,108,160183,2,6077,3,,147.7,12,1
4,16,1612,2,108,160183,3,8040,3,,180.64,13,1
4,16,1603,2,158,160184,1,5500,3,,68.1,341,1
4,16,1603,2,158,160184,2,2050,3,,93.7,342,1
4,16,1603,2,158,160185,1,3610,3,,475.9,21,1
4,16,1612,2,108,160186,1,9990,3,,113.6,31,1
4,16,1612,2,108,160186,2,8672,3,,301.1,32,1
4,16,1612,2,108,160186,3,7680,3,,426,33,1
4,16,1612,2,108,160187,1,3085,3,,31.2,81,
4,16,1612,2,108,160187,2,1140,3,,937,82,
4,16,1612,2,108,160188,1,3515,3,,164.7,21,1
4,16,1612,2,108,160188,2,4735,3,,701.5,22,1
4,16,1612,2,108,160188,3,5325,3,,920.2,23,1
4,16,1612,2,108,160189,1,3430,3,,383.4,41,1
4,16,1612,2,108,160189,2,5350,3,,536.8,42,1
4,16,1612,2,108,160189,3,1660,3,,102.3,43,1
4,16,1612,2,108,160190,1,2170,3,,19.3,101,1
4,16,1612,2,108,160190,2,6300,3,,7.8,102,1
4,16,1612,2,108,160190,3,2780,3,,78.2,103,1
3,17,1706,2,284,170001,1,300,2,,38336,101,1
3,17,1706,2,284,170002,1,700,2,,11659,301,1
3,17,1706,2,284,170003,1,1000,2,,49188,501,1
3,17,1706,2,284,170004,1,100,2,,325.08,701,1
3,17,1706,2,284,170005,1,250,2,,7852,901,1
3,17,1706,2,284,170006,1,480,2,,1470.8,1101,1
3,17,1706,2,284,170007,1,100,2,,6175.6,1301,1
3,17,1706,2,284,170008,1,140,2,,6499.7,1501,1
3,17,1706,2,284,170009,1,524,2,,9705.6,1801,1
3,17,1706,2,284,170009,2,405,2,,5228.2,1802,1
3,17,1706,2,284,170009,3,282,2,,1429.2,1803,1
3,17,1706,2,284,170010,1,100,2,,1786.05,2001,1
3,17,1719,2,1354,170011,1,120,2,,1747.8,101,1
3,17,1719,2,1354,170012,1,270,2,,6818.2,301,1
3,17,1719,2,1354,170013,1,150,2,,3643.6,6001,1
3,17,1719,2,1354,170014,1,100,2,,48776,801,1
3,17,1719,2,1354,170015,1,280,2,,4280.2,101,1
3,17,1719,2,1354,170015,2,125,2,,1155.3,102,1
3,17,1719,2,1354,170016,1,100,2,,1155.4,1301,1
3,17,1719,2,1354,170017,1,100,2,,2314.6,1501,1
3,17,1719,2,1354,170018,1,200,2,,6566.8,1701,1
3,17,1719,2,1354,170019,1,204,2,,2493.4,2001,1
3,17,1719,2,1354,170020,1,500,2,,4629.3,2201,1
3,17,1704,2,1080,170023,1,280,2,,1729.8,701,1
3,17,1704,2,1080,170024,1,70,2,,800.4,1001,1
3,17,1704,2,1080,170026,1,180,2,,4857.4,1601,1
3,17,1704,2,1080,170027,1,3,2,,4586.4,1801,1
3,17,1704,2,1080,170028,1,250,2,,5503.2,1601,1
3,17,1704,2,1080,170029,1,320,2,,4580.7,2401,1
3,17,1704,2,1080,170030,1,15,2,,3943,2701,1
3,17,1704,1,2074,170032,1,136,2,,6642.7,,1
3,17,1704,1,2074,170038,1,100,2,,1102.3,2501,3
3,17,1722,2,96,170041,1,8,5,,7244.4,101,1
3,17,1722,2,96,170042,1,90,5,,,101,1
3,17,1722,2,96,170043,1,50,2,,789.1,2201,1
3,17,1722,2,96,170044,1,100,2,,4231.2,2501,1
3,17,1722,2,96,170045,1,3,5,,2613.3,2801,1
3,17,1722,2,96,170046,1,60,5,,2751.1,3101,1
3,17,1722,2,96,170047,1,150,2,,3091.2,3401,1
3,17,1722,2,96,170048,1,3,5,,7640.1,3701,1
3,17,1722,2,96,170049,1,3,5,,2943.4,4001,1
3,17,1715,2,2244,170051,1,250,2,,552.4,101,1
3,17,1715,2,2244,170052,1,7,2,,3752.5,201,1
3,17,1715,2,2244,170053,1,300,2,,17866,401,1
3,17,1715,2,2244,170054,1,100,2,,5886.6,501,1
3,17,1715,2,2244,170055,1,281,2,,4087.1,601,1
3,17,1715,2,2244,170056,1,2,2,,1939.9,801,1
3,17,1715,2,2244,170057,1,240,2,,5412.2,901,1
3,17,1715,2,2244,170057,2,310,2,,8974.7,902,1
3,17,1715,2,2244,170058,1,120,2,,2217.7,1001,1
3,17,1715,2,2244,170059,1,100,2,,3261.3,1201,1
3,17,1715,2,2244,170060,1,300,2,,4020.2,1301,1
3,17,1710,2,546,170061,1,350,7,,1697.6,101,1
3,17,1710,2,546,170062,1,2,5,,1699.8,301,1
3,17,1710,2,546,170063,1,700,2,,4047.7,401,1
3,17,1710,2,546,170064,1,300,2,,4859.3,601,1
3,17,1710,2,546,170064,2,300,2,,1049.2,601,1
3,17,1710,2,546,170065,1,100,2,,2810.9,701,1
3,17,1710,2,546,170066,1,300,2,,6044.9,901,1
3,17,1710,2,546,170066,2,200,2,,3729.3,902,1
3,17,1710,2,546,170066,3,60,2,,3901.9,903,1
3,17,1710,2,546,170067,1,3,2,,1383.4,1001,1
3,17,1710,2,546,170067,2,2,2,,275.5,1002,1
3,17,1710,2,546,170068,1,300,2,,11260,1201,1
3,17,1710,2,546,170069,1,185,2,,3356.3,1501,1
3,17,1710,2,546,170070,1,4,5,,6743.2,1501,1
3,17,1713,1,226,170074,1,2,5,,,801,1
3,17,1713,1,226,170075,1,300,2,,4176.7,1001,1
3,17,1713,1,226,170076,1,7,5,,1232.2,1201,1
3,17,1713,1,226,170077,1,7,5,,2194.7,1401,1
3,17,1713,1,226,170078,1,200,2,,2250,1601,1
3,17,1713,1,226,170079,1,1,5,,3332.1,1901,1
3,17,1716,2,1452,170081,1,450,2,,3954.3,101,1
3,17,1716,2,1452,170082,1,3,5,,1046.1,201,1
3,17,1716,2,1452,170083,1,350,2,,1789.9,301,1
3,17,1716,2,1452,170083,2,300,2,,6654.6,302,1
3,17,1716,2,1452,170084,1,160,2,,13081,401,1
3,17,1716,2,1452,170085,1,210,2,,6069.5,501,1
3,17,1716,2,1452,170086,1,150,2,,25070.69921875,601,1
3,17,1716,2,1452,170087,1,350,2,,2799.4,701,1
3,17,1716,2,1452,170087,2,250,2,,5762.1,702,1
3,17,1716,2,1452,170088,1,200,2,,5024.3,801,1
3,17,1716,2,1452,170088,2,250,2,,4823.6,802,1
3,17,1716,2,1452,170089,1,106,5,,5489,1001,1
3,17,1716,2,1452,170090,1,300,2,,5238.9,1101,1
3,17,1716,2,1452,170090,2,600,2,,8844.8,1102,1
3,17,1702,2,510,170091,1,400,2,,2077.4,201,1
3,17,1702,2,510,170092,1,200,2,,5769.3,401,1
3,17,1702,2,510,170093,1,280,2,,3865,701,1
3,17,1702,2,510,170093,2,300,2,,9694.2,702,1
3,17,1702,2,510,170094,1,180,2,,15440,901,1
3,17,1702,2,510,170094,2,120,2,,2127.3,902,1
3,17,1702,2,510,170095,1,200,2,,6641.5,1201,1
3,17,1702,2,510,170096,1,7,2,,9554.6,1401,1
3,17,1702,2,510,170096,2,7,2,,5902.6,1402,4
3,17,1702,2,510,170097,1,100,2,,4101.5,1701,1
3,17,1702,2,510,170097,2,120,2,,4341,1702,1
3,17,1702,2,510,170098,1,100,2,,5586.5,1901,1
3,17,1702,2,510,170099,1,300,2,,6075.6,2201,1
3,17,1702,2,510,170100,1,180,2,,3981.7,2401,1
3,17,1702,2,510,170100,2,250,2,,6935.5,2402,1
3,17,1727,2,634,170101,1,100,2,,8603.8,101,1
3,17,1727,2,634,170102,1,182,2,,8414.1,301,1
3,17,1727,2,634,170103,1,300,2,,4091,501,1
3,17,1727,2,634,170103,2,400,2,,14908,502,1
3,17,1727,2,634,170104,1,100,2,,18760,701,1
3,17,1727,2,634,170105,1,120,2,,9743.3,901,1
3,17,1727,2,634,170105,2,140,2,,9807.4,902,1
3,17,1727,2,634,170106,1,200,2,,2198.6,1101,1
3,17,1727,2,634,170106,2,120,2,,1669.3,1102,1
3,17,1727,2,634,170107,1,315,2,,8747.1,1301,1
3,17,1727,2,634,170108,1,400,2,,12100,1501,1
3,17,1727,2,634,170109,1,300,2,,5382.4,1801,1
3,17,1727,2,634,170110,1,210,2,,4534.4,2001,1
3,17,1712,2,794,170111,1,220,2,,4035.4,101,1
3,17,1712,2,794,170112,1,100,2,,2721.8,1501,1
3,17,1712,2,794,170113,1,300,2,,3411.9,401,1
3,17,1712,2,794,170114,1,145,2,,6940.8,501,1
3,17,1712,2,794,170115,1,100,2,,14794,1601,1
3,17,1712,2,794,170116,1,140,2,,1180,801,1
3,17,1712,2,794,170117,1,230,2,,4853.4,901,1
3,17,1712,2,794,170118,1,600,2,,33051,1801,1
3,17,1712,2,794,170119,1,150,2,,21440,1201,1
3,17,1712,2,794,170119,2,200,2,,22475,1202,1
3,17,1712,2,794,170120,1,100,2,,3774,1401,1
3,17,1712,2,794,170120,2,100,2,,6516.8,1402,1
3,17,1724,2,786,170121,1,150,2,,3508.5,101,1
3,17,1724,2,786,170121,2,200,2,,8088.9,102,1
3,17,1724,2,786,170122,1,100,2,,2472.7,201,1
3,17,1724,2,786,170122,2,150,2,,6028.5,202,1
3,17,1724,2,786,170123,1,200,2,,6824.9,301,1
3,17,1724,2,786,170123,2,250,2,,10412,302,1
3,17,1724,2,786,170123,3,270,2,,15366,303,1
3,17,1724,2,786,170124,1,260,2,,5722.3,401,1
3,17,1724,2,786,170124,2,150,2,,4126.8,402,1
3,17,1724,2,786,170125,1,200,2,,12839,501,1
3,17,1724,2,786,170126,1,310,2,,6694.3,601,1
3,17,1724,2,786,170127,1,150,2,,4455.3,701,1
3,17,1724,2,786,170128,1,235,2,,3570.1,801,1
3,17,1724,2,786,170129,1,250,2,,1612.4,901,1
3,17,1724,2,786,170130,1,200,2,,2133.8,1001,1
3,18,1804,1,2690,180003,1,500,2,,20691,3001,1
3,18,1804,1,2690,180003,2,1000,3,,541.3,3002,1
3,18,1823,1,1822,180027,1,5,5,,4054.4,2701,1
3,18,1803,2,840,180031,1,2,5,,2809,3101,1
3,18,1803,2,840,180031,2,1,5,,1057.6,3102,1
3,18,1803,2,840,180031,3,2,5,,1922.1,3103,1
3,18,1803,2,840,180032,1,1,6,,10506,3201,1
3,18,1803,2,840,180033,1,300,2,,,3301,1
3,18,1803,2,840,180033,2,250,2,,1816.6,3302,1
3,18,1803,2,840,180034,1,600,2,,5604,3401,1
3,18,1803,2,840,180034,2,450,2,,4283.5,3402,1
3,18,1803,2,840,180035,1,6,5,,7669.1,3501,1
3,18,1803,2,840,180035,2,3,5,,4846,3502,1
3,18,1803,2,840,180036,1,3,2,,3810.7,3601,1
3,18,1803,2,840,180036,2,6,2,,6363.3,3602,1
3,18,1803,2,840,180037,1,3,6,,6211.1,3701,1
3,18,1803,2,840,180038,1,1150,2,,22619,3801,1
3,18,1803,2,840,180038,2,1000,2,,7705,3802,1
3,18,1803,2,840,180038,3,1000,2,,7887.4,3803,1
3,18,1803,2,840,180039,1,3,5,,2996.6,3901,1
3,18,1803,2,840,180039,2,1,5,,1634,3902,1
3,18,1803,2,840,180040,1,250,5,,2665.8,1,1
3,18,1803,2,840,180040,2,5,5,,6569.5,2,1
3,18,1803,2,840,180040,3,2,5,,2985.4,3,1
3,18,1816,1,378,180041,1,4,5,,464.4,101,1
3,18,1816,1,378,180041,2,3,5,,3253.5,102,1
3,18,1816,1,378,180042,1,3.5,5,,358.6,1101,1
3,18,1816,1,378,180042,2,7.09999990463257,5,,7139.6,1102,1
3,18,1816,1,378,180043,1,8,5,,688.9,301,1
3,18,1816,1,378,180043,2,5,5,,574.5,302,1
3,18,1816,1,378,180044,1,1,5,,640.6,401,1
3,18,1816,1,378,180044,2,1,5,,503.5,402,1
3,18,1816,1,378,180044,3,4,5,,4517.9,403,1
3,18,1816,1,378,180046,1,130,2,,1074.2,6001,1
3,18,1816,1,378,180046,2,110,2,,1197.3,6002,1
3,18,1816,1,378,180046,3,280,2,,3334.7,6003,1
3,18,1816,1,378,180047,1,600,2,,2887.1,7001,1
3,18,1816,1,378,180047,2,750,2,,3712.4,7002,1
3,18,1816,1,378,180048,1,28,5,,2853.4,801,1
3,18,1816,1,378,180048,2,2.09999990463257,5,,2193.4,802,1
3,18,1816,1,378,180049,1,3,5,,3253.5,901,1
3,18,1816,1,378,180049,2,1.70000004768372,5,,1706.5,902,1
3,18,1805,2,534,180052,1,2200,2,,8595.2,5201,1
3,18,1805,2,534,180052,2,1500,2,,4666.9,5202,1
3,18,1805,2,534,180052,3,1780,2,,3788,5203,1
3,18,1805,2,534,180053,1,700,5,,7288.5,5301,1
3,18,1805,2,534,180053,2,300,5,,3824.7,5302,1
3,18,1805,2,534,180054,1,1400,2,,4347.9,5401,1
3,18,1805,2,534,180054,2,800,2,,2686,5402,1
3,18,1805,2,534,180055,1,100,2,,11175,5501,1
3,18,1805,2,534,180056,1,120,2,,1233.9,5601,1
3,18,1805,2,534,180056,2,180,2,,1709.5,5602,1
3,18,1805,2,534,180056,3,190,2,,1910,5603,1
3,18,1805,2,534,180057,1,100,5,,1421.3,5701,1
3,18,1805,2,534,180057,2,50,5,,1071.6,5702,1
3,18,1805,2,534,180058,1,17,5,,7852.1,5801,1
3,18,1805,2,534,180058,2,7,5,,7552.1,5802,1
3,18,1805,2,534,180058,3,8,5,,8814.67,5803,1
3,18,1805,2,534,180059,1,4,5,,6550,5901,1
3,18,1805,2,534,180059,2,6,5,,2800.7,5902,1
3,18,1805,2,534,180060,1,3,3,,3830.4,6001,1
3,18,1805,2,534,180060,2,3,3,,3365.9,6002,1
3,18,1817,2,370,180061,1,6,5,,7547.19,6101,1
3,18,1817,2,370,180061,2,4,5,,4069.99,6102,1
3,18,1817,2,370,180062,1,280,2,,4486.2,6201,1
3,18,1817,2,370,180062,2,50,2,,332.1,6202,1
3,18,1817,2,370,180063,1,3,5,,3227.84,6301,1
3,18,1817,2,370,180064,1,400,5,,3385.5,6401,1
3,18,1817,2,370,180065,1,250,2,,3604.6,6501,1
3,18,1817,2,370,180066,1,17,5,,17.63,6601,1
3,18,1817,2,370,180067,1,3,5,,3484.7,6701,1
3,18,1817,2,370,180067,2,5,5,,5082.65,6702,1
3,18,1817,2,370,180068,1,4,5,,2466.9,6801,1
3,18,1817,2,370,180068,2,5,5,,2560.9,6802,1
3,18,1817,2,370,180069,1,21,5,,21570,6901,1
3,18,1817,2,370,180069,2,21,5,,21570,6902,1
3,18,1817,2,370,180070,1,6,5,,6488.2,7001,1
3,18,1817,2,370,180070,2,10,5,,9818.3,7002,1
3,18,1808,2,1726,180071,1,10,2,,1218,7101,1
3,18,1808,2,1726,180071,2,8,5,,1877,7102,1
3,18,1808,2,1726,180071,3,2,5,,7419.6,7103,1
3,18,1808,2,1726,180072,1,8,5,,8394.31,7201,1
3,18,1808,2,1726,180072,2,4,5,,3812.32,7202,1
3,18,1808,2,1726,180073,1,3,5,,3062.25,7301,1
3,18,1808,2,1726,180073,2,8,5,,3062.25,7302,1
3,18,1808,2,1726,180073,3,9,5,,9379.54,7303,1
3,18,1808,2,1726,180074,1,1,5,,545,7401,1
3,18,1808,2,1726,180075,1,5,5,,6866.51,7501,1
3,18,1808,2,1726,180075,2,1,5,,2240.67,7502,1
3,18,1808,2,1726,180076,1,4,5,,1099.7,7601,1
3,18,1808,2,1726,180076,2,3,5,,4452.3,7602,1
3,18,1808,2,1726,180076,3,1,5,,3133.2,7603,1
3,18,1808,2,1726,180077,1,14,5,,14192.31,7701,1
3,18,1808,2,1726,180078,1,20,5,,19789.95,7801,1
3,18,1808,2,1726,180079,1,14,5,,14518,7901,1
3,18,1808,2,1726,180080,1,3,5,,3838.1,8001,1
3,18,1808,2,1726,180080,2,15,5,,,8002,1
3,18,1811,2,364,180081,1,1,5,,1719.4,8101,1
3,18,1811,2,364,180081,2,1,5,,1984,8202,1
3,18,1811,2,364,180082,1,2800,1,,2628.4,8201,1
3,18,1811,2,364,180082,2,120,2,,833,8202,1
3,18,1811,2,364,180082,3,400,2,,1108.6,8303,1
3,18,1811,2,364,180083,1,400,2,,3861.1,8301,1
3,18,1811,2,364,180083,2,250,2,,2828.3,8302,1
3,18,1811,2,364,180084,1,1200,2,,12416,8401,3
3,18,1811,2,364,180084,2,800,8,,8952.1,8402,3
3,18,1811,2,364,180084,3,2880,1,,1944.6,18403,3
3,18,1811,2,364,180085,1,350,2,,3351.7,8501,1
3,18,1811,2,364,180085,2,2000,1,,1084.4,8502,1
3,18,1811,2,364,180086,1,20,4,,4320.45,8601,1
3,18,1811,2,364,180086,2,30,4,,3197.6,8602,1
3,18,1811,2,364,180087,1,2,5,,2249.5,8701,1
3,18,1811,2,364,180087,2,3,5,,3297.5,8702,1
3,18,1811,2,364,180088,1,40,4,,783.28,8801,1
3,18,1811,2,364,180088,2,50,4,,722.83,8802,1
3,18,1811,2,364,180089,1,1,5,,1260.7,8901,1
3,18,1811,2,364,180089,2,1,5,,,,
3,18,1811,2,364,180090,1,2,5,,2750.8,9001,1
3,18,1811,2,364,180090,2,1,5,,1930.5,9002,1
3,18,1820,2,450,180091,1,3,5,,3213.5,9101,1
3,18,1820,2,450,180091,2,4,5,,4004.9,9102,1
3,18,1820,2,450,180093,1,3,5,,,9301,1
3,18,1820,2,450,180093,2,2,5,,,9302,1
3,18,1820,2,450,180094,1,200,2,,5382.1,9401,3
3,18,1820,2,450,180094,2,200,2,,5491.6,9402,3
3,18,1820,2,450,180095,1,100,5,,15561,19501,1
3,18,1820,2,450,180095,2,100,5,,2996.6,9502,1
3,18,1820,2,450,180096,1,420,2,,4748.4,9601,1
3,18,1820,2,450,180097,1,6,2,,6641,9701,1
3,18,1820,2,450,180098,1,200,2,,8847.5,9801,1
3,18,1820,2,450,180098,2,2500,3,,5447.6,9802,1
3,18,1820,2,450,180099,1,5,5,,7052.2,9901,1
3,18,1820,2,450,180099,2,,,,,,
3,18,1820,2,450,180099,3,,,,,,
3,18,1820,2,450,180100,1,1,5,,200,10001,2
3,18,1820,2,450,180100,2,30,5,,3309.2,10002,2
3,18,1822,2,1654,180101,1,3,5,,21847,10101,1
3,18,1822,2,1654,180101,2,3,5,,2311.3,10102,1
3,18,1822,2,1654,180102,1,5,5,,5283.07,10201,1
3,18,1822,2,1654,180102,2,5,5,,3823.45,10202,1
3,18,1822,2,1654,180103,1,9,5,,9388.4,10301,1
3,18,1822,2,1654,180104,1,500,5,,5099.05,10401,1
3,18,1822,2,1654,180104,2,300,5,,3412.9,10402,1
3,18,1822,2,1654,180105,1,4,5,,4470.7,10501,1
3,18,1822,2,1654,180105,2,4,5,,4004,10502,1
